,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text,withheld
450,450,450,1.5479258045368934e+18,2022-07-15 12:47:25+00:00,['1547925804536893441'],British aid worker held by Russian-backed Ukraine separatists reported dead https://t.co/d58OG8o1re,
451,451,451,1.5479255114892206e+18,2022-07-15 12:46:15+00:00,['1547925511489220611'],MPs demand WhatsApps and other Partygate evidence from No 10 https://t.co/2r4QSpvNCK,
452,452,452,1.547753424053158e+18,2022-07-15 01:22:26+00:00,['1547753424053157888'],Anger at absent ministers grows as Raab pulls out of bill of rights session https://t.co/VjUTQou8b1,
453,453,453,1.547689627137413e+18,2022-07-14 21:08:56+00:00,['1547689627137413126'],Danica 🍾🍾🍾 #LoveISland,
462,462,462,1.5476778086373294e+18,2022-07-14 20:21:58+00:00,['1547677808637329408'],Irish woman's Airbnb in NI cancelled 'due to being Catholic' https://t.co/c36Pu4tQo0,
463,463,463,1.5476765624298578e+18,2022-07-14 20:17:01+00:00,['1547676562429857792'],"@dailystar She did say if her ma didnt like him it was over, Mike is sensibly staying out of the womens business",
467,467,467,1.5475489186738094e+18,2022-07-14 11:49:48+00:00,['1547548918673809409'],https://t.co/M4WnwpXeCh,
468,468,468,1.547432401030234e+18,2022-07-14 04:06:48+00:00,['1547432401030234112'],More than 130 grain ships stuck in Black Sea as talks start in Istanbul https://t.co/TzI6Sd8vaE,
485,485,485,1.5473196110618993e+18,2022-07-13 20:38:37+00:00,['1547319611061899270'],"@AmberRoseGill Danica has really grown on me, the boys would be sobbing of home if they had been rejected, she just bounces back #danica 
#LoveIsland",
486,486,486,1.5473181255904543e+18,2022-07-13 20:32:43+00:00,['1547318125590454277'],@LoveIsland Davide is the fake,
489,489,489,1.5473124100375593e+18,2022-07-13 20:10:00+00:00,['1547312410037559297'],@AmberRoseGill Davide already knows Ekinsu shut Adam down hes a prick,
510,510,510,1.547275525936251e+18,2022-07-13 17:43:27+00:00,['1547275525936250882'],@BlockedKen @YvonneD66181707 😔another evil Tory bastard,
518,518,518,1.5472687158211215e+18,2022-07-13 17:16:23+00:00,['1547268715821121536'],PSNI investigating after effigies of female politicians hung from loyalist bonfires https://t.co/z19JZT2NVD,
519,519,519,1.5472679243264983e+18,2022-07-13 17:13:14+00:00,['1547267924326498306'],https://t.co/Z4e5B89nNj,
520,520,520,1.547218309002797e+18,2022-07-13 13:56:05+00:00,['1547218309002797056'],https://t.co/i7xMctBv4Q,
521,521,521,1.5472181870366433e+18,2022-07-13 13:55:36+00:00,['1547218187036643328'],"😔
Woman who gave birth in Jamaica stranded after baby refused entry to UK https://t.co/0C3eOJwQor",
522,522,522,1.5472180005746442e+18,2022-07-13 13:54:51+00:00,['1547218000574644224'],https://t.co/xY3UXZGn6H,
523,523,523,1.547217737268822e+18,2022-07-13 13:53:49+00:00,['1547217737268822018'],https://t.co/I8tR8YpBk8,
524,524,524,1.5472176768666214e+18,2022-07-13 13:53:34+00:00,['1547217676866621445'],https://t.co/rTnAgSwcMd,
525,525,525,1.5472172948159035e+18,2022-07-13 13:52:03+00:00,['1547217294815903745'],https://t.co/pLhozab2J7,
526,526,526,1.5472171990682255e+18,2022-07-13 13:51:40+00:00,['1547217199068225541'],MOT Northern Ireland: What to do if you're struggling to get an appointment https://t.co/yb5fZQAtyq,
527,527,527,1.547217008009306e+18,2022-07-13 13:50:55+00:00,['1547217008009306112'],https://t.co/sDFdWayWJi,
528,528,528,1.547216847799468e+18,2022-07-13 13:50:17+00:00,['1547216847799468033'],https://t.co/Yla6ZKyMZo,
529,529,529,1.5472166625203692e+18,2022-07-13 13:49:32+00:00,['1547216662520369152'],Charcuterie’s link to colon cancer confirmed by French authorities https://t.co/uEUlyeFYZV,
530,530,530,1.5472163357336535e+18,2022-07-13 13:48:14+00:00,['1547216335733653504'],https://t.co/a3yP51ARA2,
555,555,555,1.547183039125545e+18,2022-07-13 11:35:56+00:00,['1547183039125544961'],"@DcAfc10 Defo, an obvious split emerging",
556,556,556,1.5471467362751857e+18,2022-07-13 09:11:41+00:00,['1547146736275185664'],No amount of reputation laundering will clean the Tory party after Boris Johnson | Nesrine Malik https://t.co/ERbwA8RRc7,
557,557,557,1.5471462292425523e+18,2022-07-13 09:09:40+00:00,['1547146229242552322'],"As Tories queue up to fill the Convict’s shoes, we are now officially in gameshow territory | John Crace https://t.co/K3p4Ddpw16",
558,558,558,1.5471434413180436e+18,2022-07-13 08:58:35+00:00,['1547143441318043649'],https://t.co/BXaGUkdlCR,
559,559,559,1.5471432787343155e+18,2022-07-13 08:57:56+00:00,['1547143278734315525'],"Cabinet did nothing while Johnson damaged UK’s reputation, says Major https://t.co/46bUSL51oo",
560,560,560,1.547139159692923e+18,2022-07-13 08:41:34+00:00,['1547139159692922882'],Tory leadership rivals are swapping Boris Johnson's illusions for their own | Andy Beckett https://t.co/Dn08yOX5IH,
561,561,561,1.5471381332375634e+18,2022-07-13 08:37:30+00:00,['1547138133237563392'],https://t.co/8oRe0iXl8P,
562,562,562,1.5471374380401787e+18,2022-07-13 08:34:44+00:00,['1547137438040178689'],I was ready for Rishi but he wasn’t ready for me | John Crace https://t.co/IfJF1NCM5m,
563,563,563,1.5471357083427471e+18,2022-07-13 08:27:51+00:00,['1547135708342747136'],"Average UK household £8,800 a year worse off than those in France or Germany https://t.co/sqFUiLTwml",
564,564,564,1.5469952628492616e+18,2022-07-12 23:09:47+00:00,['1546995262849261568'],https://t.co/4aiexw1uF4,
566,566,566,1.5469659923661292e+18,2022-07-12 21:13:28+00:00,['1546965992366129159'],@AmberRoseGill I hate Andrew he's treated Coco like dirt,
581,581,581,1.5469636757806285e+18,2022-07-12 21:04:16+00:00,['1546963675780628480'],"@AmberRoseGill Watching on catch up, sh1t,  I've no one left  I love to hate now 😔😒",
597,597,597,1.5468179599932498e+18,2022-07-12 11:25:14+00:00,['1546817959993249792'],"🙄😒
Boris Johnson poised to go ahead with resignation honours list https://t.co/ybc35HM5Vn",
598,598,598,1.5468167603593585e+18,2022-07-12 11:20:28+00:00,['1546816760359358464'],"😒🙄
Call Vladimir Putin 'ruler' rather than 'president', say Russian leader's Kremlin allies | World News | Sky News https://t.co/jbvafnmkjW",
599,599,599,1.5468160776859812e+18,2022-07-12 11:17:46+00:00,['1546816077685981186'],Brexit legacy is just the start of incoming PM’s problems as cost of living crisis spirals https://t.co/LDQ5vkhAOL,
600,600,600,1.546815658037502e+18,2022-07-12 11:16:05+00:00,['1546815658037501952'],Sage expert accuses government of ‘shutting its eyes and letting Covid rip’ https://t.co/buBIjshJfM,
601,601,601,1.5468148009231647e+18,2022-07-12 11:12:41+00:00,['1546814800923164677'],The Guardian view on Tory supply-siders: unhelpful in a cost of living crisis  | Editorial https://t.co/jtaXQkQqHX,
602,602,602,1.5468142258924012e+18,2022-07-12 11:10:24+00:00,['1546814225892401152'],https://t.co/uFnithUvV9,
604,604,604,1.5464758945748255e+18,2022-07-11 12:46:00+00:00,['1546475894574825479'],Boris Johnson does not do normal. He may not be entirely in his right mind https://t.co/0LM3FBzwoH,
614,614,614,1.5462310718969037e+18,2022-07-10 20:33:09+00:00,['1546231071896903681'],@AmberRoseGill He didnt he mocked and laughed at her Deji is right,
615,615,615,1.5462307887478907e+18,2022-07-10 20:32:02+00:00,['1546230788747890688'],@AmberRoseGill The original islanders are all users this year,
616,616,616,1.5461950273318912e+18,2022-07-10 18:09:56+00:00,['1546195027331891200'],"After the coup, the contest that will expose faultlines in a fractured Conservative party https://t.co/6jw4gbuGoD",
617,617,617,1.5461592454266552e+18,2022-07-10 15:47:45+00:00,['1546159245426655234'],Row over UK child visas as Ukrainian violinist’s three-month wait continues https://t.co/umMLh7n15E,
618,618,618,1.5461584688680468e+18,2022-07-10 15:44:39+00:00,['1546158468868046849'],https://t.co/bZ6hjpL1tq,
619,619,619,1.54613869985493e+18,2022-07-10 14:26:06+00:00,['1546138699854929921'],"Post-Brexit visa rules a ‘disaster’ for arts, says Edinburgh festival director https://t.co/0q6jJYNvPk",
620,620,620,1.546120395832582e+18,2022-07-10 13:13:22+00:00,['1546120395832582147'],https://t.co/XPLENM7rJc,
621,621,621,1.5461185010389484e+18,2022-07-10 13:05:50+00:00,['1546118501038948352'],Anger over new ministerial job for MP accused of asking if alleged Pincher victim was gay https://t.co/mN9AXn1uFI,
622,622,622,1.5461171998233108e+18,2022-07-10 13:00:40+00:00,['1546117199823310852'],‘Now other women are free to say what they believe’: researcher who lost her job over transgender tweets https://t.co/I1Q2xCYPjh,
623,623,623,1.5461166945313628e+18,2022-07-10 12:58:40+00:00,['1546116694531362817'],UK ports threaten legal action after spending millions on 'white elephant' post-Brexit border control posts | Politics News | Sky News https://t.co/MapkL14mtW,
624,624,624,1.546021115537105e+18,2022-07-10 06:38:52+00:00,['1546021115537104896'],"😔
Canada exempts Russian gas turbine from sanctions amid Europe energy crisis https://t.co/0uxABGgS9o",
625,625,625,1.546019932957188e+18,2022-07-10 06:34:10+00:00,['1546019932957188097'],Revealed: officials raised ‘flag’ over Nadhim Zahawi’s tax affairs before he was appointed chancellor https://t.co/L7lr1wDUS9,
626,626,626,1.5459007664975913e+18,2022-07-09 22:40:38+00:00,['1545900766497591296'],Priti Patel’s plan to end Channel crossings in disarray as navy threatens to ‘walk away’ https://t.co/IrVVvHGDtF,
627,627,627,1.545896555500245e+18,2022-07-09 22:23:54+00:00,['1545896555500244994'],"‘Trump-like madness!’– our critic’s verdict on Boris Johnson’s £200,000 No 11 refurb https://t.co/rZvMzzPx7Z",
630,630,630,1.545863915946578e+18,2022-07-09 20:14:12+00:00,['1545863915946577920'],@benxnash The new boy made #paige laugh 🥰,
631,631,631,1.5458597566859346e+18,2022-07-09 19:57:41+00:00,['1545859756685934594'],Ukraine urges people of Kherson and Zaporizhzhia to evacuate https://t.co/eIMimDI29M,
632,632,632,1.5458378411874875e+18,2022-07-09 18:30:36+00:00,['1545837841187487744'],Blinken voices concern to China over stance on Russia’s war in Ukraine https://t.co/L3caMLAlcM,
668,668,668,1.545833104543064e+18,2022-07-09 18:11:46+00:00,['1545833104543064064'],@sobusybbeez @MMcminty @andreajenkyns @JamesCleverly @educationgovuk They have no standards,
706,706,706,1.5457810929716756e+18,2022-07-09 14:45:06+00:00,['1545781092971675651'],Boris Johnson admits to private meeting with ex-KGB agent https://t.co/beRvPp7ysk,
707,707,707,1.5457807420635914e+18,2022-07-09 14:43:42+00:00,['1545780742063591425'],The Convict's resignation honours list – a sneak peek | John Crace https://t.co/9G6XYv5ido,
708,708,708,1.5457794266207355e+18,2022-07-09 14:38:29+00:00,['1545779426620735489'],Boris Johnson 'a risk to the country' over private meeting with ex-KGB agent Alexander Lebedev | Politics News | Sky News https://t.co/8qpZV9MdHO,
709,709,709,1.5457622781208535e+18,2022-07-09 13:30:20+00:00,['1545762278120853506'],https://t.co/B9O5Qy6F1l,
712,712,712,1.545631957677113e+18,2022-07-09 04:52:29+00:00,['1545631957677113344'],Facebook accused of secretly saving deleted Messenger data and sharing it with police | Science &amp; Tech News | Sky News https://t.co/DL3c7AVhPR,
713,713,713,1.545630666305454e+18,2022-07-09 04:47:21+00:00,['1545630666305454080'],I’m being threatened with a visit from the bailiffs over my gas bill. Let them come – I’ve got nothing to give | Liz https://t.co/jbNywMw3gy,
714,714,714,1.5456288620669706e+18,2022-07-09 04:40:11+00:00,['1545628862066970625'],Strong tides along UK coast could create electricity for less than cost of nuclear power | Climate News | Sky News https://t.co/2x6l4kOWAj,
715,715,715,1.5456270358585098e+18,2022-07-09 04:32:56+00:00,['1545627035858509824'],Cost of living crisis: Households told to brace for even steeper energy bills this winter | UK News | Sky News https://t.co/LIL4JHTSti,
716,716,716,1.5456269928920678e+18,2022-07-09 04:32:46+00:00,['1545626992892067842'],Why did the Daily Mail support Johnson long after his other press allies turned their backs? | Jane Martinson https://t.co/RHVMmOjaQP,
724,724,724,1.545600786239033e+18,2022-07-09 02:48:37+00:00,['1545600786239033346'],Germany to reactivate coal power plants as Russia curbs gas flow https://t.co/zYKAeubfTw,
725,725,725,1.5456006838686515e+18,2022-07-09 02:48:13+00:00,['1545600683868651521'],Conservatives’ big lie is that the NI protocol is a threat to peace https://t.co/VFJuOhtNpS,
726,726,726,1.5455612288938803e+18,2022-07-09 00:11:26+00:00,['1545561228893880320'],Rishi Sunak’s man-of-the-people narrative is going to need more work | Esther Addley https://t.co/jfMMgUWxH6,
731,731,731,1.5455122894234583e+18,2022-07-08 20:56:58+00:00,['1545512289423458304'],https://t.co/Ea2CucjoYl,
740,740,740,1.5455008236937052e+18,2022-07-08 20:11:25+00:00,['1545500823693705220'],Paige dont confide in that tramp dami #LoveIsland,
751,751,751,1.5454903484111626e+18,2022-07-08 19:29:47+00:00,['1545490348411162627'],Everything tainted by Johnson’s lies needs to be undone. That includes his Brexit | Jonathan Freedland https://t.co/S2cWlhISYV,
752,752,752,1.5454421953432945e+18,2022-07-08 16:18:26+00:00,['1545442195343294465'],😔😔😔https://t.co/0GloFn6Bh3,
753,753,753,1.5454420307882516e+18,2022-07-08 16:17:47+00:00,['1545442030788251648'],😔😔😔https://t.co/6mkLfABAfA,
754,754,754,1.5454416443879014e+18,2022-07-08 16:16:15+00:00,['1545441644387901441'],😔😔😔https://t.co/0dST15m8YY,
755,755,755,1.5454407016048394e+18,2022-07-08 16:12:30+00:00,['1545440701604839424'],"#RussianWarCrimesinUkraine
Lavrov walks out of G20 talks after denying Russia is causing food crisis https://t.co/WmrJsugU5A",
784,784,784,1.5454355043378954e+18,2022-07-08 15:51:51+00:00,['1545435504337895425'],"@jasebyjason Especially as Andrew was the one cracking on at speed with coco in casa amor , not tasha",
794,794,794,1.5453764574630625e+18,2022-07-08 11:57:13+00:00,['1545376457463062529'],"Your possibly post menopausal Linda, it causes body changes and weight gain around the stomach, I thought #loosewomen were doing educ/info on menopause?
 #thatslife
#torybint 
#LooseWomen",
797,797,797,1.5453736022073915e+18,2022-07-08 11:45:53+00:00,['1545373602207391744'],"No Janet today? #LooseWomen 
#toryapoligists",
798,798,798,1.5453722710527263e+18,2022-07-08 11:40:35+00:00,['1545372271052726275'],Tory HQ #LooseWomen,
799,799,799,1.5453601071935283e+18,2022-07-08 10:52:15+00:00,['1545360107193528321'],https://t.co/ZRcX05Ro31,
800,800,800,1.5453546224114606e+18,2022-07-08 10:30:27+00:00,['1545354622411460608'],"#RussianWarCrimes
#BrittneyGriner
Brittney Griner ‘decided to take full responsibility’ with guilty plea https://t.co/y3X9F9sfWi",
801,801,801,1.5453536967914332e+18,2022-07-08 10:26:47+00:00,['1545353696791433216'],"#russianwarcrimesinUkraine
Ukraine war: Vladimir Putin's warning that Russia has barely started its action | World News | Sky News https://t.co/q8EphdUVXO",
802,802,802,1.5453525176341135e+18,2022-07-08 10:22:06+00:00,['1545352517634113540'],Ukrainian diaspora urges Trudeau not to return turbine to Russia https://t.co/NZQ6DJASiM,
803,803,803,1.5453521743933276e+18,2022-07-08 10:20:44+00:00,['1545352174393327617'],UN warns of ‘looming hunger catastrophe’ due to Russian blockade https://t.co/yJxSfOdsr5,
804,804,804,1.545351989898494e+18,2022-07-08 10:20:00+00:00,['1545351989898493954'],Collapsing public support suggests Brexit is anything but done https://t.co/IDPYTmdLA1,
807,807,807,1.5451590402040013e+18,2022-07-07 21:33:17+00:00,['1545159040204001280'],https://t.co/FFNU2b3X8N,
808,808,808,1.5451512651554488e+18,2022-07-07 21:02:23+00:00,['1545151265155448833'],@AmberRoseGill Hes an arrogant prick,
811,811,811,1.5451472563487375e+18,2022-07-07 20:46:28+00:00,['1545147256348737541'],@AmberRoseGill Davide is keeping a tally 🧐,
812,812,812,1.5451461498494976e+18,2022-07-07 20:42:04+00:00,['1545146149849497600'],@AmberRoseGill The girls in the villa are insane for putting  up with that treatment,
813,813,813,1.5451458229456443e+18,2022-07-07 20:40:46+00:00,['1545145822945644545'],@AmberRoseGill Dear God shes simple,
814,814,814,1.545143625478201e+18,2022-07-07 20:32:02+00:00,['1545143625478201345'],"@AmberRoseGill Poor  paige, it's sad , but, she wont dump him even if they tell her what he did",
815,815,815,1.5451433872166134e+18,2022-07-07 20:31:05+00:00,['1545143387216613379'],@AmberRoseGill Poor paige,
816,816,816,1.5451401316817674e+18,2022-07-07 20:18:09+00:00,['1545140131681767427'],"@AmberRoseGill Whoo hoo,brilliant , very dignified reaction from Indiyah , hes a smug git glad shes seen it now before it's too late",
817,817,817,1.5451395278487142e+18,2022-07-07 20:15:45+00:00,['1545139527848714240'],@AmberRoseGill Hes jealous Indiyah has a boy too 😒,
840,840,840,1.5451241194187366e+18,2022-07-07 19:14:31+00:00,['1545124119418736641'],@PippaCrerar Shameless,
891,891,891,1.5449766505756836e+18,2022-07-07 09:28:32+00:00,['1544976650575683584'],"Some good news
https://t.co/Qmd5f0i0jX",
892,892,892,1.5449766440787067e+18,2022-07-07 09:28:30+00:00,['1544976644078706688'],‘Get exit done’: UK front pages mix incredulity with PM’s message of defiance https://t.co/fhRTw9tTN1,
893,893,893,1.544966119227904e+18,2022-07-07 08:46:41+00:00,['1544966119227904012'],"This is the end of days for this PM, but a 'delusional' Johnson is the only one who can't see it | Politics News | Sky News https://t.co/opl4GjEC5w",
927,927,927,1.5449510168518984e+18,2022-07-07 07:46:40+00:00,['1544951016851898368'],@R_F_77777 The difference is the people in the UK   can change leaders,
944,944,944,1.5448078079328338e+18,2022-07-06 22:17:37+00:00,['1544807807932833792'],https://t.co/DzqTg3ek9y,
945,945,945,1.5448071309386138e+18,2022-07-06 22:14:55+00:00,['1544807130938613763'],EU scraps 115 grants for UK scientists and academics amid Brexit row https://t.co/TYTvyqonQY,
946,946,946,1.544807034494849e+18,2022-07-06 22:14:32+00:00,['1544807034494849024'],https://t.co/EoYYyAfZWf,
947,947,947,1.544805369754665e+18,2022-07-06 22:07:55+00:00,['1544805369754664961'],‘Putin rubbing hands with glee’ after EU votes to class gas and nuclear as green https://t.co/6sZ7TT7Ubk,
973,973,973,1.544789712228991e+18,2022-07-06 21:05:42+00:00,['1544789712228990976'],#RussianWarCrimesinUkraine forces ‘destroying everything’ in eastern Ukraine https://t.co/v9pC9zUpcr via @AJEnglish,
977,977,977,1.544788733752496e+18,2022-07-06 21:01:49+00:00,['1544788733752496128'],43 resignations https://t.co/5WayD7YLyf,
979,979,979,1.5447868185913262e+18,2022-07-06 20:54:12+00:00,['1544786818591326210'],@FiPage1 @AmberRoseGill It wont matter shes in the Jacques cult now just like millie and liam,
980,980,980,1.544786632406143e+18,2022-07-06 20:53:28+00:00,['1544786632406142979'],@AmberRoseGill Can #LoveIsland not afford to run 2 villas for a week?🧐,
981,981,981,1.5447861296769024e+18,2022-07-06 20:51:28+00:00,['1544786129676902404'],@AmberRoseGill Recoupling too soon #LoveISland,
982,982,982,1.5447856944506552e+18,2022-07-06 20:49:44+00:00,['1544785694450655235'],@AmberRoseGill So Andrew's crying over tasha whilst leading coco on?,
983,983,983,1.5447840946676204e+18,2022-07-06 20:43:23+00:00,['1544784094667620354'],https://t.co/FwLH8nD6yn,
1020,1020,1020,1.54461424438938e+18,2022-07-06 09:28:28+00:00,['1544614244389380096'],"Ukraine feels 'betrayal' from international partners as giving up territory is 'not an option', Kyiv mayor says | World News | Sky News https://t.co/Fe9grS0i6N",
1021,1021,1021,1.5446135508486308e+18,2022-07-06 09:25:42+00:00,['1544613550848630785'],Northern Ireland turning Republic into a ‘toilet’ for excess manure pollution https://t.co/Xm1aNK6QjV,
1022,1022,1022,1.5445772776310047e+18,2022-07-06 07:01:34+00:00,['1544577277631004674'],Bolsonaro’s ‘surrender of Amazon to crooks played role in murders of Phillips and Pereira’ https://t.co/kPjcfmnaKK,
1023,1023,1023,1.5445769964532777e+18,2022-07-06 07:00:27+00:00,['1544576996453277696'],Tory peer says government has made a ‘political football’ out of poverty https://t.co/JBRJBGOZrw,
1024,1024,1024,1.5445762762871316e+18,2022-07-06 06:57:35+00:00,['1544576276287131648'],I led the US lawsuit against big tobacco for its harmful lies. Big oil is next | Sharon Y Eubanks https://t.co/HaYUOMHwWY,
1025,1025,1025,1.5445753812394844e+18,2022-07-06 06:54:02+00:00,['1544575381239484416'],John McDonnell calls for strict price controls on fuel and food basics https://t.co/PfOvLDmzub,
1026,1026,1026,1.5445750619480883e+18,2022-07-06 06:52:46+00:00,['1544575061948088321'],Why does the UK have the highest inflation in the G7? https://t.co/n6uzGbTEKx,
1050,1050,1050,1.5440617408324936e+18,2022-07-04 20:53:00+00:00,['1544061740832493571'],"@victoriasanusi All the men ""auditioning""  Coco, disrespectful fcukers #LoveIsland",
1051,1051,1051,1.544060023281795e+18,2022-07-04 20:46:11+00:00,['1544060023281795072'],@AmberRoseGill 😔,
1054,1054,1054,1.544033301714944e+18,2022-07-04 19:00:00+00:00,['1544033301714944007'],Russian laser scientist dies two days after arrest for state treason https://t.co/mbNJS9w7hm,
1055,1055,1055,1.5440325145446318e+18,2022-07-04 18:56:52+00:00,['1544032514544631809'],"Bringing in strike breakers can cost lives, so why not find a less confrontational way? | Torsten Bell https://t.co/LgWxKzFNgu",
1056,1056,1056,1.5440318363677327e+18,2022-07-04 18:54:11+00:00,['1544031836367732736'],https://t.co/kF9lhVgsdC,
1057,1057,1057,1.5440306925097288e+18,2022-07-04 18:49:38+00:00,['1544030692509728769'],"Carrie Johnson openly questioned ChrisPincher's suitability as whip in 2017, Sky News understands | Politics News | Sky News https://t.co/Y30oYx8Zpe",
1058,1058,1058,1.5439039052680438e+18,2022-07-04 10:25:50+00:00,['1543903905268043778'],"West too late with Russian sanctions, says exiled Russian oligarch  https://t.co/uZu65OmN4l",
1059,1059,1059,1.543902927990956e+18,2022-07-04 10:21:57+00:00,['1543902927990956032'],David Davis asked to name Brexit benefit – and his response is embarrassing https://t.co/8FbcMbxHsI,
1061,1061,1061,1.5436945285776837e+18,2022-07-03 20:33:50+00:00,['1543694528577683457'],@comfylz I think Josh seems to have  trained in the grafting school of Lkenna #LoveISland,
1062,1062,1062,1.543599696349913e+18,2022-07-03 14:17:00+00:00,['1543599696349913089'],"So the arguments over Brexit are done and dusted for a generation. Really, Tony Blair? | Will Hutton https://t.co/EQMTA8VouA",
1063,1063,1063,1.5435994530468086e+18,2022-07-03 14:16:02+00:00,['1543599453046808576'],Government may need to rethink its strategy on living with COVID if summer surge continues | UK News | Sky News https://t.co/0zAzotnbT0,
1064,1064,1064,1.5435991272121958e+18,2022-07-03 14:14:45+00:00,['1543599127212195840'],What kind of government attacks the rights of children with special needs? | John Harris https://t.co/TIWo4VGZaO,
1065,1065,1065,1.5435989674219028e+18,2022-07-03 14:14:07+00:00,['1543598967421902848'],https://t.co/xLwAKWNkLz,
1066,1066,1066,1.5435984099191726e+18,2022-07-03 14:11:54+00:00,['1543598409919172612'],UK graduate students call for more support as cost of living crisis bites https://t.co/YVyyA14tB0,
1067,1067,1067,1.5435983002758185e+18,2022-07-03 14:11:28+00:00,['1543598300275818497'],Tory contempt for the arts means we face a second dark age | Stewart Lee https://t.co/6FA6jGcYnH,
1068,1068,1068,1.5435975546880328e+18,2022-07-03 14:08:30+00:00,['1543597554688032773'],Germany and Ireland denounce Boris Johnson’s bid to ditch Northern Ireland protocol https://t.co/Xe1PlKWdwa,
1069,1069,1069,1.5433677865289974e+18,2022-07-02 22:55:29+00:00,['1543367786528997376'],‘The property market is disgraceful’: why bosses are renting homes to staff https://t.co/53wY5SKQ71,
1077,1077,1077,1.5433147940732682e+18,2022-07-02 19:24:54+00:00,['1543314794073268224'],Protests grow in fight to reclaim Italy’s beaches from private clubs https://t.co/AaJZjlREEm,
1078,1078,1078,1.5432647095452672e+18,2022-07-02 16:05:53+00:00,['1543264709545267201'],"@TippingPointITV @ITV @benshephard The zones had  a lot more  counters  then , happy anniversary #tippingpoint",
1079,1079,1079,1.54325257998712e+18,2022-07-02 15:17:41+00:00,['1543252579987120131'],Alarm as US supreme court takes a hatchet to church-state separation https://t.co/oZcOrJXybU,
1082,1082,1082,1.543228806437167e+18,2022-07-02 13:43:13+00:00,['1543228806437167106'],Parents' anger over school's new uniform costing £160 for boy and £200 for girls https://t.co/wLlwKQVkPV,
1083,1083,1083,1.543228146895528e+18,2022-07-02 13:40:36+00:00,['1543228146895527936'],UK government to scrap European law protecting special habitats https://t.co/lz1AQiubgl,
1084,1084,1084,1.5432280415806505e+18,2022-07-02 13:40:11+00:00,['1543228041580650496'],https://t.co/FP7iUJqMAY,
1085,1085,1085,1.5432267317625324e+18,2022-07-02 13:34:59+00:00,['1543226731762532354'],https://t.co/9UUja30YQ3,
1091,1091,1091,1.543191139515351e+18,2022-07-02 11:13:33+00:00,['1543191139515351040'],Striking workers are providing the opposition that Britain desperately needs | Andy Beckett https://t.co/xnzOC8TQBt,
1092,1092,1092,1.543191105537278e+18,2022-07-02 11:13:25+00:00,['1543191105537277952'],10 massive pay rises Unite has won for workers in the last month https://t.co/2JSjW8rV9w via @leftfootfwd,
1093,1093,1093,1.5431881511785185e+18,2022-07-02 11:01:40+00:00,['1543188151178518529'],Ukraine says Russia dropped phosphorus bombs on Snake Island | News | Al Jazeera https://t.co/ugaJfhK0v2 via @AJEnglish,
1094,1094,1094,1.543188096950444e+18,2022-07-02 11:01:28+00:00,['1543188096950444034'],UK firms tell Rishi Sunak: time running out to save UK plc from perfect storm https://t.co/3dJDKjkhVL,
1095,1095,1095,1.5429936839302922e+18,2022-07-01 22:08:56+00:00,['1542993683930292224'],https://t.co/snaHXuzwKJ,
1096,1096,1096,1.54299347450871e+18,2022-07-01 22:08:06+00:00,['1542993474508709896'],"Johnson risks breakup of UK over Northern Ireland protocol, says Varadkar https://t.co/YJ2j14EBro",
1097,1097,1097,1.5429767653914296e+18,2022-07-01 21:01:42+00:00,['1542976765391429633'],@PaigeThornex A child,
1105,1105,1105,1.5429680761356943e+18,2022-07-01 20:27:10+00:00,['1542968076135694336'],The Concerning Rise of GMO Food Animals https://t.co/9rqgPueQsc via @epochtimes,
1107,1107,1107,1.5429650530073068e+18,2022-07-01 20:15:10+00:00,['1542965053007306759'],@MealingCourtney Security🧐,
1108,1108,1108,1.5429627001537577e+18,2022-07-01 20:05:49+00:00,['1542962700153757696'],@LoveIsland I thought it was the public vote fcuk of #loveisland,
1109,1109,1109,1.5429440774649815e+18,2022-07-01 18:51:49+00:00,['1542944077464981504'],@emmerdale @ITV @itvhub @WeAreSTV Meena wouldnt have let David talk to her like that🧐,
1110,1110,1110,1.5428611869574597e+18,2022-07-01 13:22:26+00:00,['1542861186957459456'],"#loosechangetothem
Shell may have to abandon £3bn stake in Russian gas plant https://t.co/HF4k3y137c",
1116,1116,1116,1.5428352085373747e+18,2022-07-01 11:39:12+00:00,['1542835208537374722'],Why on earth shouldn’t Angela Rayner go to the opera? | Martin Kettle https://t.co/31ZFBqmRGr,
1117,1117,1117,1.542835052886823e+18,2022-07-01 11:38:35+00:00,['1542835052886822914'],‘Condemning everyone alive’: outrage at US supreme court climate ruling https://t.co/3AHpL8i7Dx,
1119,1119,1119,1.5426045560681595e+18,2022-06-30 20:22:41+00:00,['1542604556068159488'],#Bastards https://t.co/2mG1RToy4I,
1121,1121,1121,1.542601914218578e+18,2022-06-30 20:12:11+00:00,['1542601914218577920'],Yes #Indiyah we have shopping centres in Ireland #LoveISland,
1122,1122,1122,1.542600182394753e+18,2022-06-30 20:05:18+00:00,['1542600182394753027'],https://t.co/ewafdPTVC8,
1123,1123,1123,1.5425998946361344e+18,2022-06-30 20:04:09+00:00,['1542599894636134401'],https://t.co/ujGVghc2nm,
1124,1124,1124,1.542599808522879e+18,2022-06-30 20:03:49+00:00,['1542599808522878979'],https://t.co/502Yxzvt1z,
